Monitoring_SiteID,water_body,Determinand_Label,Analyzed_Matrix,Result_Unit,Reference_Year,Sampling_Period,LOQ_Value,Num_of_Samples,Quality_Samples,Quality_MinimumValue,Minimum_Value,Quality_Meanvalue,Mean_Value,Quality_MaximumValue,Maximum_value,Quality_MedianValue,Median_Value,UID,Country_Name,MinimumValue_outlier,MaxValue_outlier,MeanValue_outlier,Start_Date,End_Date
ATKK71410022,Ground Water,Mercury and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.2,1,1,1,0.2,1,0.2,1,0.2,1,0.2,11177503,Austria,0,0,0,2015-01-01,2015-12-31
CZPLA_58,River Water,Sebuthylazine,Water,ug/L,2015,2015-01-19--2015-12-07,0.005,12,12,1,0.005,1,0.005,1,0.005,1,0.005,11156494,Czech Republic,0,0,0,2015-01-19,2015-12-07
CZPLA_58,River Water,Zinc and its compounds,Water,ug/L,2015,2015-01-19--2015-12-07,10,12,12,1,10,1,10,1,10,1,10,11156517,Czech Republic,0,0,0,2015-01-19,2015-12-07
CZPLA_16,River Water,Carbendazim,Water,ug/L,2015,2015-01-19--2015-12-07,0.01,12,8,1,0.01,1,0.01,0,0.022,1,0.01,11156567,Czech Republic,0,0,0,2015-01-19,2015-12-07
CZPLA_16,River Water,Benzene,Water,ug/L,2015,2015-01-19--2015-12-07,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11156683,Czech Republic,0,0,0,2015-01-19,2015-12-07
ATPG70337042,Ground Water,Mercury and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.2,1,1,1,0.2,1,0.2,1,0.2,1,0.2,11177795,Austria,0,0,0,2015-01-01,2015-12-31
ATPG70323072,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.38418,1,1,1,0.38418,1,0.38418,1,0.38418,1,0.38418,11177854,Austria,0,0,0,2015-01-01,2015-12-31
ATKK41723012,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.5,1,1,1,0.5,1,0.5,1,0.5,1,0.5,11177912,Austria,0,0,0,2015-01-01,2015-12-31
ATKK31400092,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11178213,Austria,0,0,0,2015-01-01,2015-12-31
CZPOH_1019,River Water,"p,p'-DDE",Water,ug/L,2015,2015-01-21--2015-12-10,0.001,12,12,1,0.001,1,0.001,1,0.001,1,0.001,11157245,Czech Republic,0,0,0,2015-01-21,2015-12-10
ATKK60904032,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11178282,Austria,0,0,0,2015-01-01,2015-12-31
ATKK61708022,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11178316,Austria,0,0,0,2015-01-01,2015-12-31
CZPMO_1202,River Water,Desmetryn,Water,ug/L,2015,2015-01-27--2015-12-03,0.005,12,12,1,0.005,1,0.005,1,0.005,1,0.005,11157421,Czech Republic,0,0,0,2015-01-27,2015-12-03
CZPMO_1202,River Water,Diuron,Water,ug/L,2015,2015-01-27--2015-12-03,0.005,12,8,1,0.005,1,0.005,0,0.0124,1,0.005,11157511,Czech Republic,0,0,0,2015-01-27,2015-12-03
CZPMO_1202,River Water,Bifenox,Water,ug/L,2015,2015-01-27--2015-12-03,0.01,12,12,1,0.01,1,0.01,1,0.01,1,0.01,11157521,Czech Republic,0,0,0,2015-01-27,2015-12-03
CZPMO_1189,River Water,AOX,Water,ug/L,2015,2015-01-19--2015-11-25,5,12,0,0,14,0,20.66667,0,25,0,21,11157777,Czech Republic,0,0,0,2015-01-19,2015-11-25
CZPMO_1205,River Water,"1,2,3-trichlorobenzene",Water,ug/L,2015,2015-01-12--2015-11-18,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11158087,Czech Republic,0,0,0,2015-01-12,2015-11-18
ATPG55009912,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,2,2,1,1,1,1,1,1,1,1,11178990,Austria,0,0,0,2015-01-01,2015-12-31
ATPG80126152,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11179292,Austria,0,0,0,2015-01-01,2015-12-31
CZPVL_3114,River Water,Dicofol,Water,ug/L,2015,2015-01-19--2015-12-14,0.05,12,12,1,0.05,1,0.05,1,0.05,1,0.05,11158353,Czech Republic,0,0,0,2015-01-19,2015-12-14
CZPLA_6,River Water,Hexazinone,Water,ug/L,2015,2015-01-13--2015-12-08,0.01,12,12,1,0.01,1,0.01,1,0.01,1,0.01,11158499,Czech Republic,0,0,0,2015-01-13,2015-12-08
ATPG20418052,Ground Water,Nickel and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,2,1,1,1,0,11.15,0,21.8,0,11.15,11179759,Austria,0,0,0,2015-01-01,2015-12-31
ATKK40920012,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.4,1,1,1,0.4,1,0.4,1,0.4,1,0.4,11179851,Austria,0,0,0,2015-01-01,2015-12-31
CZPOD_1161,River Water,Phosphate,Water,mg{P}/L,2015,2015-01-12--2015-12-01,0.00652,12,0,0,0.04892,0,0.08018,0,0.14024,0,0.06849,11159092,Czech Republic,0,0,0,2015-01-12,2015-12-01
CZPLA_5,River Water,2-naphthol,Water,ug/L,2015,2015-01-13--2015-12-08,0.05,12,12,1,0.05,1,0.05,1,0.05,1,0.05,11141145,Czech Republic,0,0,0,2015-01-13,2015-12-08
CZPVL_3923,River Water,"2,4-dichlorophenoxyacetic acid, 2-4 D",Water,ug/L,2015,2015-01-19--2015-12-07,0.01,12,12,1,0.01,1,0.01,1,0.01,1,0.01,11159596,Czech Republic,0,0,0,2015-01-19,2015-12-07
CZPLA_25,River Water,Octylphenol,Water,ug/L,2015,2015-01-12--2015-12-07,0.05,12,12,1,0.05,1,0.05,1,0.05,1,0.05,11141360,Czech Republic,0,0,0,2015-01-12,2015-12-07
ATKK60803022,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11180349,Austria,0,0,0,2015-01-01,2015-12-31
CZPLA_12,River Water,Chrysene,Water,ug/L,2015,2015-01-05--2015-12-01,0.001,12,0,0,0.0018,0,0.00624,0,0.017,0,0.00435,11159792,Czech Republic,0,0,0,2015-01-05,2015-12-01
CZPVL_1044,River Water,Parathion-methyl,Water,ug/L,2015,2015-01-07--2015-12-02,0.02,12,12,1,0.02,1,0.02,1,0.02,1,0.02,11141586,Czech Republic,0,0,0,2015-01-07,2015-12-02
CZPLA_12,River Water,Total organic carbon (TOC),Water,mg{C}/L,2015,2015-01-05--2015-12-01,0.5,12,0,0,2.7,0,5.5,0,9.9,0,5.2,11159922,Czech Republic,0,0,0,2015-01-05,2015-12-01
ATPG30800772,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11180667,Austria,0,0,0,2015-01-01,2015-12-31
CZPLA_311,River Water,Acetochlor OA,Water,ug/L,2015,2015-01-19--2015-12-07,0.03,12,4,1,0.03,0,0.03192,0,0.077,0,0.0325,11159990,Czech Republic,0,0,0,2015-01-19,2015-12-07
ATPG54100332,Ground Water,Zinc and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,5,1,0,0,86,0,86,0,86,0,86,11187435,Austria,0,0,0,2015-01-01,2015-12-31
CZPVL_1070,River Water,Hydroxyterbuthylazine,Water,ug/L,2015,2015-01-20--2015-12-15,0.01,12,11,1,0.01,1,0.01,0,0.016,1,0.01,11160408,Czech Republic,0,0,0,2015-01-20,2015-12-15
CZPVL_1070,River Water,Musk xylene,Water,ug/L,2015,2015-01-20--2015-12-15,0.005,11,11,1,0.005,1,0.005,1,0.005,1,0.005,11160432,Czech Republic,0,0,0,2015-01-20,2015-12-15
ATPG61038052,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11181191,Austria,0,0,0,2015-01-01,2015-12-31
ATPG40912042,Ground Water,Dichloromethane,Water,ug/L,2015,2015-01-01--2015-12-31,0.06,1,1,1,0.06,1,0.06,1,0.06,1,0.06,11187785,Austria,0,0,0,2015-01-01,2015-12-31
ATTG10003862,Ground Water,Arsenic and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11181424,Austria,0,0,0,2015-01-01,2015-12-31
ES080ESPFES080-JU043,River Water,"p,p'-DDD",Water,ug/L,2013,2013-01-01--2013-12-31,0.001,5,5,1,0.001,1,0.001,1,0.001,1,0.001,11218878,Spain,0,0,0,2013-01-01,2013-12-31
ES063ESPFAA0000717,River Water,"DDT, o,p'",Water,ug/L,2013,2013-01-01--2013-12-31,0.001,2,2,1,0.001,1,0.001,1,0.001,1,0.001,11218900,Spain,0,0,0,2013-01-01,2013-12-31
CZPMO_3742,River Water,"1,2-dibromoethane",Water,ug/L,2015,2015-01-14--2015-11-24,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11161081,Czech Republic,0,0,0,2015-01-14,2015-11-24
ATPG10003202,Ground Water,Dichloromethane,Water,ug/L,2015,2015-01-01--2015-12-31,0.2,1,1,1,0.2,1,0.2,1,0.2,1,0.2,11188284,Austria,0,0,0,2015-01-01,2015-12-31
ATPG10003342,Ground Water,Dichloromethane,Water,ug/L,2015,2015-01-01--2015-12-31,0.2,1,1,1,0.2,1,0.2,1,0.2,1,0.2,11188296,Austria,0,0,0,2015-01-01,2015-12-31
ATPG10003662,Ground Water,Dichloromethane,Water,ug/L,2015,2015-01-01--2015-12-31,0.2,1,1,1,0.2,1,0.2,1,0.2,1,0.2,11188320,Austria,0,0,0,2015-01-01,2015-12-31
ES080ESPFES080-JU130,River Water,Fluoranthene,Water,ug/L,2013,2013-01-01--2013-12-31,0.001,2,2,1,0.001,1,0.001,1,0.001,1,0.001,11219353,Spain,0,0,0,2013-01-01,2013-12-31
ES080ESPFES080-JU104,River Water,Delta-HCH,Water,ug/L,2013,2013-01-01--2013-12-31,0.001,1,1,1,0.001,1,0.001,1,0.001,1,0.001,11219520,Spain,0,0,0,2013-01-01,2013-12-31
CZPOD_1152,River Water,Alpha-Endosulfan,Water,ug/L,2015,2015-01-19--2015-12-01,0.002,12,12,1,0.002,1,0.002,1,0.002,1,0.002,11161437,Czech Republic,0,0,0,2015-01-19,2015-12-01
ATPG70337042,Ground Water,Tetrachloroethylene,Water,ug/L,2015,2015-01-01--2015-12-31,0.05113,1,1,1,0.05113,1,0.05113,1,0.05113,1,0.05113,11166197,Austria,0,0,0,2015-01-01,2015-12-31
CZPVL_1041,River Water,Pendimethalin,Water,ug/L,2014,2014-01-13--2014-12-09,0.01,12,12,1,0.01,1,0.01,1,0.01,1,0.01,11140062,Czech Republic,0,0,0,2014-01-13,2014-12-09
CZPOD_1152,River Water,Arsenic and its compounds,Water,ug/L,2014,2014-01-20--2014-12-04,1,12,1,1,1,0,1.625,0,4,0,1.5,11140667,Czech Republic,0,0,0,2014-01-20,2014-12-04
ATKK60726062,Ground Water,Alachlor,Water,ug/L,2015,2015-01-01--2015-12-31,0.03,1,1,1,0.03,1,0.03,1,0.03,1,0.03,11168687,Austria,0,0,0,2015-01-01,2015-12-31
ATPG60505182,Ground Water,Alachlor,Water,ug/L,2015,2015-01-01--2015-12-31,0.03,1,1,1,0.03,1,0.03,1,0.03,1,0.03,11168936,Austria,0,0,0,2015-01-01,2015-12-31
ATKK20725022,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.01,1,1,1,0.01,1,0.01,1,0.01,1,0.01,11169559,Austria,0,0,0,2015-01-01,2015-12-31
ATPG31000352,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.01,1,1,1,0.01,1,0.01,1,0.01,1,0.01,11169973,Austria,0,0,0,2015-01-01,2015-12-31
ATPG32000012,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.01,1,1,1,0.01,1,0.01,1,0.01,1,0.01,11170102,Austria,0,0,0,2015-01-01,2015-12-31
ATPG70321072,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.01366,1,1,1,0.01366,1,0.01366,1,0.01366,1,0.01366,11170581,Austria,0,0,0,2015-01-01,2015-12-31
ATKK60414022,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.03,1,1,1,0.03,1,0.03,1,0.03,1,0.03,11170801,Austria,0,0,0,2015-01-01,2015-12-31
ATPG61515112,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.03,3,3,1,0.03,1,0.03,1,0.03,1,0.03,11171257,Austria,0,0,0,2015-01-01,2015-12-31
ATPG80117152,Ground Water,Atrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.03,1,1,1,0.03,1,0.03,1,0.03,1,0.03,11171307,Austria,0,0,0,2015-01-01,2015-12-31
ATPG41817012,Ground Water,Bentazone,Water,ug/L,2015,2015-01-01--2015-12-31,0.01,2,2,1,0.01,1,0.01,1,0.01,1,0.01,11171727,Austria,0,0,0,2015-01-01,2015-12-31
ATPG10000482,Ground Water,Diuron,Water,ug/L,2015,2015-01-01--2015-12-31,0.02,1,1,1,0.02,1,0.02,1,0.02,1,0.02,11171852,Austria,0,0,0,2015-01-01,2015-12-31
ATPG91100132,Ground Water,Diuron,Water,ug/L,2015,2015-01-01--2015-12-31,0.03,1,1,1,0.03,1,0.03,1,0.03,1,0.03,11171892,Austria,0,0,0,2015-01-01,2015-12-31
ATKK40717012,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.009,1,1,1,0.009,1,0.009,1,0.009,1,0.009,11171906,Austria,0,0,0,2015-01-01,2015-12-31
ATPG30501062,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.01,1,1,1,0.01,1,0.01,1,0.01,1,0.01,11172327,Austria,0,0,0,2015-01-01,2015-12-31
ATKK71130022,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.01975,1,1,1,0.01975,1,0.01975,1,0.01975,1,0.01975,11172726,Austria,0,0,0,2015-01-01,2015-12-31
ATPG70324062,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.01975,1,1,1,0.01975,1,0.01975,1,0.01975,1,0.01975,11172885,Austria,0,0,0,2015-01-01,2015-12-31
ATKK52207872,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.03,1,1,1,0.03,1,0.03,1,0.03,1,0.03,11173044,Austria,0,0,0,2015-01-01,2015-12-31
ATKK60904032,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.03,1,1,1,0.03,1,0.03,1,0.03,1,0.03,11173083,Austria,0,0,0,2015-01-01,2015-12-31
ATPG60804062,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.03,1,1,1,0.03,1,0.03,1,0.03,1,0.03,11173362,Austria,0,0,0,2015-01-01,2015-12-31
ATPG61514192,Ground Water,Desethylatrazine,Water,ug/L,2015,2015-01-01--2015-12-31,0.03,3,3,1,0.03,1,0.03,1,0.03,1,0.03,11173521,Austria,0,0,0,2015-01-01,2015-12-31
ATPG70331022,Ground Water,Lead and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.26568,1,1,1,0.26568,1,0.26568,1,0.26568,1,0.26568,11173988,Austria,0,0,0,2015-01-01,2015-12-31
ATPG70221022,Ground Water,Lead and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.30136,1,1,1,0.30136,1,0.30136,1,0.30136,1,0.30136,11174033,Austria,0,0,0,2015-01-01,2015-12-31
ATPG20909102,Ground Water,Lead and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.5,1,1,1,0.5,1,0.5,1,0.5,1,0.5,11174284,Austria,0,0,0,2015-01-01,2015-12-31
ATPG41807022,Ground Water,Lead and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.5,1,1,1,0.5,1,0.5,1,0.5,1,0.5,11174510,Austria,0,0,0,2015-01-01,2015-12-31
ATKK31800202,Ground Water,Lead and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11174559,Austria,0,0,0,2015-01-01,2015-12-31
ATPG10002992,Ground Water,Lead and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11174742,Austria,0,0,0,2015-01-01,2015-12-31
CZPVL_1078,River Water,Benzo(a)pyrene,Water,ug/L,2014,2014-01-06--2014-12-01,0.001,12,2,1,0.001,0,0.00254,0,0.0051,0,0.00255,11132108,Czech Republic,0,0,0,2014-01-06,2014-12-01
CZPVL_1078,River Water,BOD5,Water,mg{O2}/L,2014,2014-01-06--2014-12-01,0.5,12,0,0,1,0,1.58333,0,3,0,1.45,11132181,Czech Republic,0,0,0,2014-01-06,2014-12-01
CZPLA_8,River Water,"2,3,4,5-tetrachlorophenol",Water,ug/L,2014,2014-01-14--2014-12-09,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11132603,Czech Republic,0,0,0,2014-01-14,2014-12-09
CZPLA_8,River Water,Nickel and its compounds,Water,ug/L,2014,2014-01-14--2014-12-09,1,12,2,1,1,0,1.64167,0,4.8,0,1.3,11132655,Czech Republic,0,0,0,2014-01-14,2014-12-09
CZPOH_1028,River Water,Acetochlor ESA,Water,ug/L,2014,2014-01-08--2014-11-25,0.03,12,10,1,0.03,0,0.12917,0,0.85,1,0.03,11132984,Czech Republic,0,0,0,2014-01-08,2014-11-25
CZPOH_1028,River Water,Beta-Endosulfan,Water,ug/L,2014,2014-01-08--2014-11-25,0.01,12,12,1,0.01,1,0.01,1,0.01,1,0.01,11133007,Czech Republic,0,0,0,2014-01-08,2014-11-25
CZPOH_1028,River Water,Bromodichloromethane,Water,ug/L,2014,2014-01-08--2014-11-25,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11133081,Czech Republic,0,0,0,2014-01-08,2014-11-25
CZPOH_1022,River Water,Dicamba,Water,ug/L,2014,2014-01-15--2014-12-11,0.03,12,12,1,0.03,1,0.03,1,0.03,1,0.03,11133867,Czech Republic,0,0,0,2014-01-15,2014-12-11
CZPOH_1022,River Water,Free cyanide,Water,ug/L,2014,2014-01-15--2014-12-11,0.002,12,12,1,0.002,1,0.002,1,0.002,1,0.002,11133905,Czech Republic,0,0,0,2014-01-15,2014-12-11
CZPMO_DPPDY022,River Water,Bromobenzene,Water,ug/L,2014,2014-01-13--2014-11-24,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11134005,Czech Republic,0,0,0,2014-01-13,2014-11-24
ATKK61619012,Ground Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.1,1,1,1,0.1,1,0.1,1,0.1,1,0.1,11182083,Austria,0,0,0,2015-01-01,2015-12-31
ATPG10003252,Ground Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.1,1,1,1,0.1,1,0.1,1,0.1,1,0.1,11182166,Austria,0,0,0,2015-01-01,2015-12-31
ATPG30600442,Ground Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.1,1,1,1,0.1,1,0.1,1,0.1,1,0.1,11182469,Austria,0,0,0,2015-01-01,2015-12-31
ATPG31900852,Ground Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.1,1,1,1,0.1,1,0.1,1,0.1,1,0.1,11182702,Austria,0,0,0,2015-01-01,2015-12-31
ATPG60822052,Ground Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.1,1,1,1,0.1,1,0.1,1,0.1,1,0.1,11183164,Austria,0,0,0,2015-01-01,2015-12-31
ATKK52103302,Ground Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.2,1,1,1,0.2,1,0.2,1,0.2,1,0.2,11183477,Austria,0,0,0,2015-01-01,2015-12-31
ATPG70327062,Ground Water,Cadmium and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.2,1,1,1,0.2,1,0.2,1,0.2,1,0.2,11183673,Austria,0,0,0,2015-01-01,2015-12-31
ATKK40703012,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.5,1,1,1,0.5,1,0.5,1,0.5,1,0.5,11183745,Austria,0,0,0,2015-01-01,2015-12-31
ATPG40446012,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,0.5,1,1,1,0.5,1,0.5,1,0.5,1,0.5,11183784,Austria,0,0,0,2015-01-01,2015-12-31
ATPG20418072,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,2,1,1,1,1,1,0,1.35,1,1,11184226,Austria,0,0,0,2015-01-01,2015-12-31
ATPG20807152,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,4,2,1,1,1,1,0,1.34,1,1,11184309,Austria,0,0,0,2015-01-01,2015-12-31
ATPG60905192,Ground Water,Copper and its compounds,Water - Dissolved,ug/L,2015,2015-01-01--2015-12-31,1,1,1,1,1,1,1,1,1,1,1,11184590,Austria,0,0,0,2015-01-01,2015-12-31
CZPVL_4004,River Water,Metolachlor OA,Water,ug/L,2015,2015-01-06--2015-12-01,0.02,12,4,1,0.02,0,0.02122,0,0.0469,0,0.02265,11148805,Czech Republic,0,0,0,2015-01-06,2015-12-01
CZPVL_4004,River Water,Chlorsulfuron,Water,ug/L,2015,2015-01-06--2015-12-01,0.01,12,12,1,0.01,1,0.01,1,0.01,1,0.01,11148898,Czech Republic,0,0,0,2015-01-06,2015-12-01
CZPVL_4005,River Water,"1,2,3-trichlorobenzene",Water,ug/L,2015,2015-01-20--2015-12-09,0.05,12,12,1,0.05,1,0.05,1,0.05,1,0.05,11149416,Czech Republic,0,0,0,2015-01-20,2015-12-09
CZPLA_52,River Water,Chlorfenvinphos,Water,ug/L,2015,2015-01-13--2015-12-08,0.005,12,12,1,0.005,1,0.005,1,0.005,1,0.005,11149534,Czech Republic,0,0,0,2015-01-13,2015-12-08
CZPLA_52,River Water,MCPA,Water,ug/L,2015,2015-01-13--2015-12-08,0.01,12,12,1,0.01,1,0.01,1,0.01,1,0.01,11149620,Czech Republic,0,0,0,2015-01-13,2015-12-08
CZPMO_1196,River Water,Perfluorooctane sulfonic acid (PFOS) and its derivatives,Water,ug/L,2015,2015-02-09--2015-10-20,0.02,6,6,1,0.02,1,0.02,1,0.02,1,0.02,11149796,Czech Republic,0,0,0,2015-02-09,2015-10-20
CZPOH_1027,River Water,Total phosphorus,Water,mg{P}/L,2015,2015-02-05--2015-12-02,0.005,4,0,0,0.079,0,0.168,0,0.248,0,0.1725,11149940,Czech Republic,0,0,0,2015-02-05,2015-12-02
CZPOH_1032,River Water,Hexachlorobenzene,Water,ug/L,2015,2015-01-20--2015-12-03,0.001,12,12,1,0.001,1,0.001,1,0.001,1,0.001,11149971,Czech Republic,0,0,0,2015-01-20,2015-12-03
CZPMO_VPPVL001,River Water,"BDE 100 (2,2�,4,4�,6-pentabromodiphenyl ether)",Water,ug/L,2015,2015-03-11--2015-10-29,0.0001,4,2,1,0.0001,1,0.0001,0,0.0002,1,0.0001,11150164,Czech Republic,0,0,0,2015-03-11,2015-10-29
CZPOD_5407,River Water,Bentazone,Water,ug/L,2015,2015-01-07--2015-12-02,0.05,12,12,1,0.05,1,0.05,1,0.05,1,0.05,11150300,Czech Republic,0,0,0,2015-01-07,2015-12-02
CZPOD_5407,River Water,Metolachlor,Water,ug/L,2015,2015-01-07--2015-12-02,0.02,12,12,1,0.02,1,0.02,1,0.02,1,0.02,11150314,Czech Republic,0,0,0,2015-01-07,2015-12-02
CZPVL_3288,River Water,Cypermethrin,Water,ug/L,2015,2015-01-13--2015-12-08,0.05,12,12,1,0.05,1,0.05,1,0.05,1,0.05,11150508,Czech Republic,0,0,0,2015-01-13,2015-12-08
CZPVL_3288,River Water,Lead and its compounds,Water - Dissolved,ug/L,2015,2015-01-13--2015-12-08,0.5,11,11,1,0.5,1,0.5,1,0.5,1,0.5,11150549,Czech Republic,0,0,0,2015-01-13,2015-12-08
CZPVL_1096,River Water,EDTA,Water,ug/L,2015,2015-01-07--2015-12-02,0.5,12,0,0,8.9,0,17.15833,0,27,0,17,11150665,Czech Republic,0,0,0,2015-01-07,2015-12-02
CZPOD_1154,River Water,Desethylterbuthylazine,Water,ug/L,2015,2015-01-19--2015-12-01,0.01,12,11,1,0.01,1,0.01,1,0.01,1,0.01,11150760,Czech Republic,0,0,0,2015-01-19,2015-12-01
CZPMO_1190,River Water,Ibuprofen,Water,ug/L,2015,2015-01-19--2015-11-25,0.005,12,4,1,0.005,0,0.01915,0,0.0614,0,0.01435,11150897,Czech Republic,0,0,0,2015-01-19,2015-11-25
CZPMO_ZPPMA015,River Water,2-methyl-phenol,Water,ug/L,2015,2015-01-12--2015-11-30,0.1,12,12,1,0.1,1,0.1,1,0.1,1,0.1,11151426,Czech Republic,0,0,0,2015-01-12,2015-11-30
CZPOD_1146,River Water,Selenium and its compounds,Water,ug/L,2015,2015-01-12--2015-12-01,2,12,9,1,2,1,2,0,3,1,2,11152124,Czech Republic,0,0,0,2015-01-12,2015-12-01
CZPVL_1078,River Water,Metazachlor OA,Water,ug/L,2015,2015-01-05--2015-12-07,0.02,12,5,1,0.02,0,0.02854,0,0.0877,0,0.02175,11152172,Czech Republic,0,0,0,2015-01-05,2015-12-07
CZPMO_1181,River Water,Isodrin,Water,ug/L,2015,2015-01-15--2015-11-24,0.002,12,12,1,0.002,1,0.002,1,0.002,1,0.002,11153509,Czech Republic,0,0,0,2015-01-15,2015-11-24
CZPMO_1201,River Water,Aclonifen,Water,ug/L,2015,2015-02-05--2015-10-15,0.005,6,6,1,0.005,1,0.005,1,0.005,1,0.005,11153712,Czech Republic,0,0,0,2015-02-05,2015-10-15
CZPMO_1201,River Water,Musk xylene,Water,ug/L,2015,2015-02-05--2015-10-15,0.005,6,6,1,0.005,1,0.005,1,0.005,1,0.005,11153742,Czech Republic,0,0,0,2015-02-05,2015-10-15
CZPLA_33,River Water,Arsenic and its compounds,Water,ug/L,2015,2015-01-06--2015-12-01,1,12,2,1,1,0,1.575,0,3.8,0,1.2,11154081,Czech Republic,0,0,0,2015-01-06,2015-12-01
CZPMO_DPPDY022,River Water,"BDE 100 (2,2�,4,4�,6-pentabromodiphenyl ether)",Water,ug/L,2015,2015-01-13--2015-11-19,0.0001,12,2,1,0.0001,0,0.00033,0,0.001,0,0.0002,11154211,Czech Republic,0,0,0,2015-01-13,2015-11-19
CZPOH_1023,River Water,Zinc and its compounds,Water,ug/L,2015,2015-01-14--2015-12-01,6,12,10,1,6,1,6,0,9,1,6,11154573,Czech Republic,0,0,0,2015-01-14,2015-12-01
